dr
-0.048116684
-0.044600412
-0.035863854
-0.025514796
-0.015461895
-0.0066770166
-0.002440461
-0.0014314676
-0.0016649738
-0.0017224848
-0.0012357086
-0.00059597846
-0.00017423407
-1.5864554e-05
6.8965282e-06
5.5939763e-06
4.4337726e-06
3.8400294e-06
3.0100346e-06
1.9460917e-06
1.5050173e-06
1.3709068e-06
-0.31563085
-0.2843341
-0.20531529
-0.111388266
-0.021727033
0.05223447
0.081190914
0.075880386
0.05404911
0.0325372
0.017366134
0.00863767
0.00417618
0.0019477179
0.0010093768
0.00060411484
0.0002826344
0.00015176684
8.79854e-05
4.7662856e-05
3.20971e-05
2.8967857e-05
-0.35543388
-0.30844867
-0.19001712
-0.054106224
0.06454069
0.14228004
0.15195817
0.11925268
0.07420701
0.04006056
0.0198261
0.009610965
0.0047573834
0.0023005158
0.0012099248
0.0007238904
0.00033734197
0.00018020868
0.00010431707
5.608797e-05
3.822148e-05
3.3676624e-05
-0.2759439
-0.24228519
-0.1575638
-0.0579304
0.034539726
0.10463276
0.124001116
0.10643721
0.07293993
0.043260165
0.023042805
0.011523977
0.0056257816
0.0026509631
0.0013805818
0.0008269597
0.00038607148
0.00020659417
0.00011964142
6.481707e-05
4.3913722e-05
3.9756298e-05
-0.1360828
-0.10882592
-0.04001566
0.04220241
0.121552706
0.18469703
0.19947234
0.17165078
0.12062888
0.07280814
0.038539853
0.01868026
0.008777444
0.0040367944
0.0020887444
0.0012471627
0.0005773861
0.00030652285
0.00017626584
9.500086e-05
6.353855e-05
5.6684017e-05
0.11009884
0.13354221
0.18430823
0.23062971
0.2573601
0.25111836
0.21420807
0.15959094
0.1022365
0.058856223
0.030780168
0.015085378
0.007200162
0.0033237254
0.0017091706
0.0010169011
0.00047014383
0.00024908036
0.00014267862
7.636249e-05
5.054474e-05
4.529953e-05
0.02525121
0.045701213
0.09134859
0.1371599
0.17246418
0.18933013
0.17894274
0.14641178
0.1021344
0.06251162
0.03367302
0.016469628
0.0076937103
0.003487052
0.0017873645
0.0010653613
0.0004931011
0.0002615243
0.00015025734
8.1089136e-05
5.4225326e-05
4.8696995e-05
0.027258873
0.04684425
0.09256461
0.14202532
0.18460725
0.21082243
0.20491044
0.17025822
0.11913295
0.07230831
0.038354624
0.018474236
0.008577265
0.003899319
0.0020027019
0.0011909588
0.00054883957
0.00029019266
0.00016661585
8.959174e-05
5.9619546e-05
5.298853e-05
-0.039685905
-0.021026857
0.024723072
0.07789823
0.12792288
0.1652448
0.16926152
0.14317602
0.099981725
0.059903387
0.03133606
0.015015108
0.0070281774
0.0032351068
0.001667967
0.0009908233
0.000456894
0.00024258047
0.00013960898
7.5224045e-05
5.044043e-05
4.4941902e-05
0.5108949
0.4930739
0.44707918
0.38828105
0.32242987
0.24352014
0.17704394
0.1226689
0.077808335
0.04564974
0.02413967
0.011557652
0.0050632926
0.001912244
0.0006969409
0.00029238334
7.84072e-05
2.4619698e-05
7.969141e-06
2.2828578e-06
1.4603138e-06
5.9604645e-07
1.4738623
1.3943143
1.2017546
0.9729236
0.7395451
0.4984774
0.32691902
0.20985831
0.12748004
0.074687496
0.040804815
0.020579405
0.009544598
0.0038739897
0.0015751258
0.0007485957
0.00025321136
0.00010463894
4.951358e-05
2.2053719e-05
1.4483929e-05
1.0848045e-05
1.8011094
1.6888384
1.4297541
1.1362617
0.8489507
0.56609476
0.37536845
0.25044608
0.15975697
0.09626835
0.05269106
0.026278855
0.012064723
0.004864418
0.0019640706
0.0009273967
0.00031189757
0.00012733936
5.865693e-05
