cell_type,distance,inverse,size,dr,space[0],space[1]
PYR,0.0,False,5,0.6766979,0.0,0.0
PYR,6.0,False,5,0.65926486,0.0,0.0
PYR,8.485281,False,5,0.6420819,0.0,0.0
PYR,12.0,False,5,0.60854053,0.0,0.0
PYR,13.416408,False,5,0.5922221,0.0,0.0
PYR,16.970562,False,5,0.5452417,0.0,0.0
PYR,18.0,False,5,0.53027385,0.0,0.0
PYR,18.973665,False,5,0.5156486,0.0,0.0
PYR,21.633308,False,5,0.473908,0.0,0.0
PYR,24.0,False,5,0.43533334,0.0,0.0
PYR,24.738634,False,5,0.4231624,0.0,0.0
PYR,25.455845,False,5,0.4113235,0.0,0.0
PYR,26.832815,False,5,0.38864094,0.0,0.0
PYR,30.0,False,5,0.33737364,0.0,0.0
PYR,30.594116,False,5,0.3280022,0.0,0.0
PYR,32.31099,False,5,0.301505,0.0,0.0
PYR,33.941124,False,5,0.27729535,0.0,0.0
PYR,34.98571,False,5,0.26233417,0.0,0.0
PYR,36.0,False,5,0.24824402,0.0,0.0
PYR,36.496574,False,5,0.24151038,0.0,0.0
PYR,37.94733,False,5,0.22247376,0.0,0.0
PYR,38.418747,False,5,0.21649553,0.0,0.0
PYR,40.24922,False,5,0.19425017,0.0,0.0
PYR,42.0,False,5,0.17441757,0.0,0.0
PYR,42.426407,False,5,0.16980283,0.0,0.0
PYR,43.266617,False,5,0.16094187,0.0,0.0
PYR,43.68066,False,5,0.15668789,0.0,0.0
PYR,45.694637,False,5,0.13705833,0.0,0.0
PYR,46.8615,False,5,0.12646514,0.0,0.0
PYR,48.0,False,5,0.116652384,0.0,0.0
PYR,48.373547,False,5,0.11354779,0.0,0.0
PYR,49.47727,False,5,0.10468494,0.0,0.0
PYR,50.91169,False,5,0.093857124,0.0,0.0
PYR,51.264023,False,5,0.091313474,0.0,0.0
PYR,51.613953,False,5,0.08883114,0.0,0.0
PYR,53.66563,False,5,0.07517687,0.0,0.0
PYR,54.0,False,5,0.07309729,0.0,0.0
PYR,54.33231,False,5,0.07106654,0.0,0.0
PYR,55.31727,False,5,0.06526637,0.0,0.0
PYR,56.603886,False,5,0.058193006,0.0,0.0
PYR,56.920998,False,5,0.05654145,0.0,0.0
PYR,59.093147,False,5,0.046081886,0.0,0.0
PYR,59.39697,False,5,0.044733465,0.0,0.0
PYR,60.0,False,5,0.042164724,0.0,0.0
PYR,60.299255,False,5,0.040941842,0.0,0.0
PYR,61.188232,False,5,0.03742817,0.0,0.0
PYR,61.77378,False,5,0.035227768,0.0,0.0
PYR,62.641838,False,5,0.032186538,0.0,0.0
PYR,63.780876,False,5,0.028479435,0.0,0.0
PYR,64.62198,False,5,0.025996357,0.0,0.0
PYR,64.899925,False,5,0.025197662,0.0,0.0
PYR,66.0,False,5,0.022322476,0.0,0.0
PYR,66.27216,False,5,0.021643437,0.0,0.0
PYR,67.08204,False,5,0.01970983,0.0,0.0
PYR,67.88225,False,5,0.01793082,0.0,0.0
PYR,68.41052,False,5,0.016870737,0.0,0.0
PYR,69.97142,False,5,0.013988376,0.0,0.0
PYR,70.2282,False,5,0.013584033,0.0,0.0
PYR,72.0,False,5,0.01099208,0.0,0.0
PYR,72.249565,False,5,0.010608662,0.0,0.0
PYR,72.498276,False,5,0.010265626,0.0,0.0
PYR,72.99315,False,5,0.0097091645,0.0,0.0
PYR,73.239334,False,5,0.009330399,0.0,0.0
PYR,74.215904,False,5,0.008316748,0.0,0.0
PYR,75.17979,False,5,0.0072989687,0.0,0.0
PYR,75.89466,False,5,0.006702125,0.0,0.0
PYR,76.36753,False,5,0.0062390566,0.0,0.0
PYR,76.837494,False,5,0.00586994,0.0,0.0
PYR,78.0,False,5,0.005139952,0.0,0.0
PYR,78.23043,False,5,0.004989855,0.0,0.0
PYR,78.91768,False,5,0.0046421736,0.0,0.0
PYR,80.04999,False,5,0.003997594,0.0,0.0
PYR,80.49844,False,5,0.003656678,0.0,0.0
PYR,80.72174,False,5,0.0035068542,0.0,0.0
PYR,81.608826,False,5,0.0031870082,0.0,0.0
PYR,83.35467,False,5,0.0024943948,0.0,0.0
PYR,83.57033,False,5,0.0025048926,0.0,0.0
PYR,84.0,False,5,0.0026897043,0.0,0.0
PYR,84.21401,False,5,0.0026140735,0.0,0.0
PYR,84.85281,False,5,0.0022734504,0.0,0.0
PYR,85.276024,False,5,0.0019056797,0.0,0.0
PYR,85.90693,False,5,0.0019633733,0.0,0.0
PYR,86.53323,False,5,0.001627937,0.0,0.0
PYR,87.36132,False,5,0.0017281026,0.0,0.0
PYR,88.588936,False,5,0.0012878552,0.0,0.0
PYR,89.19641,False,5,0.0012452379,0.0,0.0
PYR,90.0,False,5,0.0012189985,-9.0,-9.0
PYR,90.199776,False,5,0.0019316524,-45.0,-45.0
PYR,90.79648,False,5,0.0017837584,-45.0,-45.0
PYR,91.389275,False,5,0.001027815,0.0,0.0
PYR,91.58602,False,5,0.00087258965,0.0,0.0
PYR,91.78235,False,5,0.0015633255,-45.0,-45.0
PYR,93.14505,False,5,0.0013050586,-45.0,-45.0
PYR,93.3381,False,5,0.00066019595,0.0,0.0
PYR,93.723,False,5,0.00063622,0.0,0.0
PYR,93.914856,False,5,0.0007487014,0.0,0.0
PYR,94.86833,False,5,0.00073260564,-15.0,-15.0
PYR,96.74709,False,5,0.0005325079,0.0,0.0
PYR,96.93297,False,5,0.0008020103,-45.0,-45.0
PYR,97.67292,False,5,0.0003938377,0.0,0.0
PYR,98.40732,False,5,0.00037792325,0.0,0.0
PYR,99.31767,False,5,0.000598222,-45.0,-45.0
PYR,99.8599,False,5,0.00037094206,0.0,0.0
PYR,101.82338,False,5,0.00025068223,0.0,0.0
PYR,102.0,False,5,0.00043590367,-45.0,-45.0
PYR,102.176315,False,5,0.0002502501,0.0,0.0
PYR,103.227905,False,5,0.00025696307,0.0,0.0
PYR,104.95713,False,5,0.0003116727,-45.0,-45.0
PYR,106.15083,False,5,0.0001694113,0.0,0.0
PYR,106.826965,False,5,0.00018049031,0.0,0.0
PYR,108.16654,False,5,0.00022250414,-45.0,-45.0
PYR,110.308655,False,5,0.00012226403,0.0,0.0
PYR,110.63454,False,5,0.00012921542,0.0,0.0
PYR,111.60645,False,5,0.00015982985,-45.0,-45.0
PYR,114.62984,False,5,9.717792e-05,0.0,0.0
PYR,115.25623,False,5,0.000116854906,-45.0,-45.0
PYR,118.79394,False,5,8.046627e-05,0.0,0.0
PYR,119.096596,False,5,9.058416e-05,-45.0,-45.0
PYR,123.10971,False,5,7.3984265e-05,-45.0,-45.0
PYR,127.27922,False,5,6.7949295e-05,-90.0,-90.0
PYR,0.0,False,15,1.1594923,0.0,0.0
PYR,6.0,False,15,1.1243912,0.0,0.0
PYR,8.485281,False,15,1.0890794,0.0,0.0
PYR,12.0,False,15,1.018246,0.0,0.0
PYR,13.416408,False,15,0.9829468,0.0,0.0
PYR,16.970562,False,15,0.8791686,0.0,0.0
PYR,18.0,False,15,0.84568167,0.0,0.0
PYR,18.973665,False,15,0.8128797,0.0,0.0
