cell_type,distance,inverse,size,dr,space[0],space[1]
PYR,0.0,False,5,0.6511479,0.0,0.0
PYR,6.0,False,5,0.6371837,0.0,0.0
PYR,8.485281,False,5,0.623312,0.0,0.0
PYR,12.0,False,5,0.59593666,0.0,0.0
PYR,13.416408,False,5,0.5824717,0.0,0.0
PYR,16.970562,False,5,0.5431477,0.0,0.0
PYR,18.0,False,5,0.53043795,0.0,0.0
PYR,18.973665,False,5,0.5179376,0.0,0.0
PYR,21.633308,False,5,0.48176825,0.0,0.0
PYR,24.0,False,5,0.44768044,0.0,0.0
PYR,24.738634,False,5,0.4367854,0.0,0.0
PYR,25.455845,False,5,0.42612273,0.0,0.0
PYR,26.832815,False,5,0.40550643,0.0,0.0
PYR,30.0,False,5,0.3579698,0.0,0.0
PYR,30.594116,False,5,0.3491317,0.0,0.0
PYR,32.31099,False,5,0.3238788,0.0,0.0
PYR,33.941124,False,5,0.3004541,0.0,0.0
PYR,34.98571,False,5,0.28579798,0.0,0.0
PYR,36.0,False,5,0.27187443,0.0,0.0
PYR,36.496574,False,5,0.2651748,0.0,0.0
PYR,37.94733,False,5,0.24606997,0.0,0.0
PYR,38.418747,False,5,0.24001773,0.0,0.0
PYR,40.24922,False,5,0.21729895,0.0,0.0
PYR,42.0,False,5,0.1967599,0.0,0.0
PYR,42.426407,False,5,0.19193588,0.0,0.0
PYR,43.266617,False,5,0.1826356,0.0,0.0
PYR,43.68066,False,5,0.17815983,0.0,0.0
PYR,45.694637,False,5,0.15731555,0.0,0.0
PYR,46.8615,False,5,0.14595573,0.0,0.0
PYR,48.0,False,5,0.13539246,0.0,0.0
PYR,48.373547,False,5,0.1320232,0.0,0.0
PYR,49.47727,False,5,0.12239879,0.0,0.0
PYR,50.91169,False,5,0.11055221,0.0,0.0
PYR,51.264023,False,5,0.10777676,0.0,0.0
PYR,51.613953,False,5,0.10504038,0.0,0.0
PYR,53.66563,False,5,0.08997943,0.0,0.0
PYR,54.0,False,5,0.08769606,0.0,0.0
PYR,54.33231,False,5,0.085440375,0.0,0.0
PYR,55.31727,False,5,0.0789658,0.0,0.0
PYR,56.603886,False,5,0.07104298,0.0,0.0
PYR,56.920998,False,5,0.06920755,0.0,0.0
PYR,59.093147,False,5,0.057392262,0.0,0.0
PYR,59.39697,False,5,0.05584085,0.0,0.0
PYR,60.0,False,5,0.052934844,0.0,0.0
PYR,60.299255,False,5,0.051571913,0.0,0.0
PYR,61.188232,False,5,0.047540948,0.0,0.0
PYR,61.77378,False,5,0.04497218,0.0,0.0
PYR,62.641838,False,5,0.041484848,0.0,0.0
PYR,63.780876,False,5,0.03712506,0.0,0.0
PYR,64.62198,False,5,0.034246758,0.0,0.0
PYR,64.899925,False,5,0.033276968,0.0,0.0
PYR,66.0,False,5,0.02995874,0.0,0.0
PYR,66.27216,False,5,0.029146962,0.0,0.0
PYR,67.08204,False,5,0.026792806,0.0,0.0
PYR,67.88225,False,5,0.024588227,0.0,0.0
PYR,68.41052,False,5,0.023341734,0.0,0.0
PYR,69.97142,False,5,0.019780315,0.0,0.0
PYR,70.2282,False,5,0.019327775,0.0,0.0
PYR,72.0,False,5,0.016177252,0.0,0.0
PYR,72.249565,False,5,0.015604455,0.0,0.0
PYR,72.498276,False,5,0.015138254,0.0,0.0
PYR,72.99315,False,5,0.014528342,0.0,0.0
PYR,73.239334,False,5,0.013899244,0.0,0.0
PYR,74.215904,False,5,0.012711123,0.0,0.0
PYR,75.17979,False,5,0.011276811,0.0,0.0
PYR,75.89466,False,5,0.010563135,0.0,0.0
PYR,76.36753,False,5,0.009821519,0.0,0.0
PYR,76.837494,False,5,0.009330578,0.0,0.0
