cell_type,distance,inverse,size,dr,space[0],space[1]
PYR,0.0,False,5,0.47084183,0.0,0.0
PYR,6.0,False,5,0.45871466,0.0,0.0
PYR,8.485281,False,5,0.44673204,0.0,0.0
PYR,12.0,False,5,0.42328456,0.0,0.0
PYR,13.416408,False,5,0.41184807,0.0,0.0
PYR,16.970562,False,5,0.3788386,0.0,0.0
PYR,18.0,False,5,0.3682997,0.0,0.0
PYR,18.973665,False,5,0.3579947,0.0,0.0
PYR,21.633308,False,5,0.32854134,0.0,0.0
PYR,24.0,False,5,0.30128658,0.0,0.0
PYR,24.738634,False,5,0.29268152,0.0,0.0
PYR,25.455845,False,5,0.28430933,0.0,0.0
PYR,26.832815,False,5,0.26826942,0.0,0.0
PYR,30.0,False,5,0.23202707,0.0,0.0
PYR,30.594116,False,5,0.22540703,0.0,0.0
PYR,32.31099,False,5,0.20670293,0.0,0.0
PYR,33.941124,False,5,0.1896376,0.0,0.0
PYR,34.98571,False,5,0.17910442,0.0,0.0
PYR,36.0,False,5,0.16919723,0.0,0.0
PYR,36.496574,False,5,0.16446868,0.0,0.0
PYR,37.94733,False,5,0.15111569,0.0,0.0
PYR,38.418747,False,5,0.14692901,0.0,0.0
PYR,40.24922,False,5,0.13137281,0.0,0.0
PYR,42.0,False,5,0.11753687,0.0,0.0
PYR,42.426407,False,5,0.11432371,0.0,0.0
PYR,43.266617,False,5,0.10815941,0.0,0.0
PYR,43.68066,False,5,0.105199374,0.0,0.0
PYR,45.694637,False,5,0.09156914,0.0,0.0
PYR,46.8615,False,5,0.08422651,0.0,0.0
PYR,48.0,False,5,0.07742369,0.0,0.0
PYR,48.373547,False,5,0.075276405,0.0,0.0
PYR,49.47727,False,5,0.06914163,0.0,0.0
PYR,50.91169,False,5,0.061658904,0.0,0.0
PYR,51.264023,False,5,0.05989737,0.0,0.0
PYR,51.613953,False,5,0.058186382,0.0,0.0
PYR,53.66563,False,5,0.048759423,0.0,0.0
PYR,54.0,False,5,0.047318384,0.0,0.0
PYR,54.33231,False,5,0.045918815,0.0,0.0
PYR,55.31727,False,5,0.041931283,0.0,0.0
PYR,56.603886,False,5,0.03707371,0.0,0.0
PYR,56.920998,False,5,0.03593421,0.0,0.0
PYR,59.093147,False,5,0.028783463,0.0,0.0
PYR,59.39697,False,5,0.027872726,0.0,0.0
PYR,60.0,False,5,0.026117751,0.0,0.0
PYR,60.299255,False,5,0.025275074,0.0,0.0
PYR,61.188232,False,5,0.02289737,0.0,0.0
PYR,61.77378,False,5,0.021426938,0.0,0.0
PYR,62.641838,False,5,0.019371413,0.0,0.0
PYR,63.780876,False,5,0.016911738,0.0,0.0
PYR,64.62198,False,5,0.015249692,0.0,0.0
PYR,64.899925,False,5,0.014732003,0.0,0.0
PYR,66.0,False,5,0.012805909,0.0,0.0
PYR,66.27216,False,5,0.012363203,0.0,0.0
PYR,67.08204,False,5,0.011119403,0.0,0.0
PYR,67.88225,False,5,0.009995192,0.0,0.0
PYR,68.41052,False,5,0.0092983395,0.0,0.0
PYR,69.97142,False,5,0.0074790344,0.0,0.0
PYR,70.2282,False,5,0.007207535,0.0,0.0
PYR,72.0,False,5,0.005559072,0.0,0.0
PYR,72.249565,False,5,0.005360201,0.0,0.0
PYR,72.498276,False,5,0.0051638335,0.0,0.0
PYR,72.99315,False,5,0.0047850385,0.0,0.0
PYR,73.239334,False,5,0.0046170354,0.0,0.0
PYR,74.215904,False,5,0.0039602444,0.0,0.0
PYR,75.17979,False,5,0.0034047216,0.0,0.0
PYR,75.89466,False,5,0.0030282512,0.0,0.0
PYR,76.36753,False,5,0.0028119385,0.0,0.0
PYR,76.837494,False,5,0.0026012138,0.0,0.0
PYR,78.0,False,5,0.002132222,0.0,0.0
PYR,78.23043,False,5,0.0020520054,0.0,0.0
PYR,78.91768,False,5,0.0018182918,0.0,0.0
PYR,80.04999,False,5,0.0014859065,0.0,0.0
PYR,80.49844,False,5,0.0013738349,0.0,0.0
