cell_type,distance,inverse,size,dr,space[0],space[1]
PYR,0.0,False,5,0.16292673,0.0,0.0
PYR,6.0,False,5,0.15775418,0.0,0.0
PYR,8.485281,False,5,0.15266074,0.0,0.0
PYR,12.0,False,5,0.14275736,0.0,0.0
PYR,13.416408,False,5,0.13796309,0.0,0.0
PYR,16.970562,False,5,0.124299064,0.0,0.0
PYR,18.0,False,5,0.12000035,0.0,0.0
PYR,18.973665,False,5,0.11582954,0.0,0.0
PYR,21.633308,False,5,0.10411066,0.0,0.0
PYR,24.0,False,5,0.09356664,0.0,0.0
PYR,24.738634,False,5,0.09030587,0.0,0.0
PYR,25.455845,False,5,0.08716734,0.0,0.0
PYR,26.832815,False,5,0.08125036,0.0,0.0
PYR,30.0,False,5,0.06841263,0.0,0.0
PYR,30.594116,False,5,0.06615512,0.0,0.0
PYR,32.31099,False,5,0.0599579,0.0,0.0
PYR,33.941124,False,5,0.054549456,0.0,0.0
PYR,34.98571,False,5,0.05133164,0.0,0.0
PYR,36.0,False,5,0.04838659,0.0,0.0
PYR,36.496574,False,5,0.0470246,0.0,0.0
PYR,37.94733,False,5,0.04329954,0.0,0.0
PYR,38.418747,False,5,0.04218468,0.0,0.0
PYR,40.24922,False,5,0.038130276,0.0,0.0
PYR,42.0,False,5,0.034705296,0.0,0.0
PYR,42.426407,False,5,0.033961643,0.0,0.0
PYR,43.266617,False,5,0.032544635,0.0,0.0
PYR,43.68066,False,5,0.031831324,0.0,0.0
PYR,45.694637,False,5,0.028767265,0.0,0.0
PYR,46.8615,False,5,0.027172908,0.0,0.0
PYR,48.0,False,5,0.025582492,0.0,0.0
PYR,48.373547,False,5,0.025138754,0.0,0.0
PYR,49.47727,False,5,0.023745783,0.0,0.0
PYR,50.91169,False,5,0.022125706,0.0,0.0
PYR,51.264023,False,5,0.021652088,0.0,0.0
PYR,51.613953,False,5,0.021309532,0.0,0.0
PYR,53.66563,False,5,0.01903513,0.0,0.0
PYR,54.0,False,5,0.018603444,0.0,0.0
PYR,54.33231,False,5,0.018264517,0.0,0.0
PYR,55.31727,False,5,0.017345212,0.0,0.0
PYR,56.603886,False,5,0.016144916,0.0,0.0
PYR,56.920998,False,5,0.01577726,0.0,0.0
PYR,59.093147,False,5,0.013928011,0.0,0.0
PYR,59.39697,False,5,0.01377961,0.0,0.0
PYR,60.0,False,5,0.0132390605,0.0,0.0
PYR,60.299255,False,5,0.012911767,0.0,0.0
PYR,61.188232,False,5,0.012273371,0.0,0.0
PYR,61.77378,False,5,0.011963099,0.0,0.0
PYR,62.641838,False,5,0.011313587,0.0,0.0
PYR,63.780876,False,5,0.010768838,0.0,0.0
PYR,64.62198,False,5,0.010162763,0.0,0.0
PYR,64.899925,False,5,0.010099225,0.0,0.0
PYR,66.0,False,5,0.0094216615,0.0,0.0
PYR,66.27216,False,5,0.009287782,0.0,0.0
