dr
0.3903498
0.37614122
0.3393606
0.29237968
0.24020852
0.17903586
0.12891619
0.089033805
0.056655686
0.033476826
0.017796554
0.008491905
0.00366939
0.0013758249
0.0005222864
0.0002414262
8.544055e-05
4.080087e-05
2.4068355e-05
1.5598536e-05
1.2546778e-05
1.180172e-05
0.9682148
0.91325355
0.7761898
0.60919595
0.43854058
0.26902157
0.1579863
0.092011064
0.05229875
0.029467294
0.015280044
0.0068359096
0.002380784
0.00032087188
-0.00033342568
-0.0004111327
-0.0002998222
-0.00020173044
-0.00013812185
-8.8307264e-05
-6.702542e-05
-6.198883e-05
1.1565514
1.0736297
0.8776954
0.6537294
0.44102013
0.25151408
0.14403766
0.09031746
0.058851767
0.03648713
0.019350087
0.008345044
0.0026193918
0.00012886459
-0.00058691204
-0.0006222685
-0.0004288148
-0.0002833724
-0.0001920998
-0.00012148321
-9.134412e-05
-8.434057e-05
0.98518044
0.9356043
0.8067434
0.64372456
0.47318122
0.30125672
0.18664403
0.11560205
0.06940301
0.040336523
0.021105772
0.009343858
0.0031071238
0.00025436477
-0.0006226979
-0.00069382624
-0.0004901493
-0.00032720418
-0.00022321046
-0.00014233887
-0.00010766089
-9.971857e-05
0.7651513
0.7257261
0.6260263
0.4976756
0.35447228
0.19712712
0.089515775
0.033203416
0.013016687
0.009208874
0.0069140466
0.0036031231
0.0007857606
-0.00075085525
-0.0011738681
-0.0010538052
-0.00068327785
-0.00044445693
-0.000300768
-0.0001920998
-0.0001462102
-0.00013518333
0.35332853
0.31870878
0.24289146
0.16405585
0.09522275
0.03861164
0.010914438
0.0038160372
0.0057247397
0.007149332
0.0054121097
0.002484952
0.00023102388
-0.00089160126
-0.0011450208
-0.0009893622
-0.0006272156
-0.0004039496
-0.0002713233
-0.00017211735
-0.00013029575
-0.0001206398
0.21595514
0.19252463
0.1424951
0.0915512
0.04603912
0.0035668463
-0.021621265
-0.028092861
-0.019947777
-0.008841676
-0.002422984
-0.00074165594
-0.0010079652
-0.001367374
-0.001373379
-0.0011271302
-0.00069552934
-0.000443238
-0.00029609204
-0.00018731951
-0.00014163554
-0.00013107061
0.100284815
0.08252431
0.04377863
0.0025409372
-0.036201824
-0.071528085
-0.08628721
-0.0764318
-0.04883062
-0.022831937
-0.008038559
-0.0027684392
-0.0017882369
-0.0017256225
-0.0015952275
-0.0012844857
-0.00078640203
-0.0004999891
-0.00033359826
-0.00021040738
-0.00015875697
-0.00014680624
0.11201674
0.09820271
0.064527065
0.023556162
-0.019061325
-0.059088457
-0.07485724
-0.06400434
-0.037333775
-0.014837568
-0.0038133825
-0.00092217885
-0.0010236107
-0.0013878916
-0.0014039271
-0.0011579838
-0.0007186586
-0.00045885294
-0.00030679107
-0.00019414723
-0.00014677644
-0.00013536215
0.9989873
0.9599099
0.8607527
0.73693025
0.6021423
0.4466656
0.3203434
0.22035372
0.14026505
0.08402521
0.046134625
0.023122499
0.0105862785
0.004234432
0.0017105476
0.00081894046
0.00028778476
0.00012891293
6.936192e-05
4.1359664e-05
3.1977892e-05
3.015995e-05
2.254877
2.1354764
1.8318584
1.4559395
1.0654274
0.66769654
0.39905235
0.2337272
0.13232175
0.07488745
0.04013454
0.019408677
0.007961312
0.0021540148
-1.4284795e-05
-0.0005336291
