dr
0.9360078
0.9131036
0.85290956
0.77316904
0.6787524
0.5557536
0.4420966
0.3390151
0.246311
0.17447339
0.12039844
0.08243023
0.05612158
0.03846353
0.02840684
0.021715984
0.014124667
0.010180275
0.0078917025
0.0060783746
0.005276829
0.005082071
0.7222497
0.7206707
0.7021591
0.65204376
0.5656343
0.43327117
0.31195787
0.21379836
0.13826002
0.08767567
0.05373168
0.031861372
0.018264001
0.0100288
0.005964284
0.003937231
0.0021484941
0.0013723001
0.00097627344
0.00070488156
0.0005931705
0.000567019
0.6736036
0.669879
0.6414942
0.57217115
0.4632748
0.32016537
0.21166806
0.14055301
0.09167845
0.05781761
0.03313572
0.016671773
0.0068760132
0.0014461622
-0.0008119792
-0.0014251688
-0.0014493967
-0.0012501583
-0.0010589033
-0.00084828434
-0.0007428378
-0.0007158518
0.6347304
0.6328465
0.6128664
0.56180584
0.47820637
0.35712418
0.2512343
0.16869564
0.10616941
0.064082876
0.03560048
0.017397502
0.00672849
0.00082617736
-0.0015990585
-0.002182151
-0.0020552075
-0.0017371506
-0.0014620185
-0.0011729181
-0.0010300726
-0.000993669
0.6705834
0.6563667
0.6058618
0.51457816
0.38227665
0.20472947
0.06715102
-0.012511292
-0.04350233
-0.045848735
-0.039809484
-0.033523165
-0.027734708
-0.022792624
-0.019094098
-0.015635094
-0.010927979
-0.008186556
-0.006491491
-0.005070433
-0.004423499
-0.004265547
0.5659633
0.51316506
0.38933343
0.25123203
0.12360391
0.012783341
-0.045710396
-0.06461554
-0.061149854
-0.05051058
-0.040528387
-0.032988593
-0.026741272
-0.02164144
-0.017965443
-0.014646469
-0.010194954
-0.007621153
-0.0060358914
-0.0047116755
-0.0041098744
-0.003963053
0.62537235
0.5787344
0.46594012
0.33284187
0.19782929
0.060490012
-0.029172547
-0.072327785
-0.079978004
-0.06895555
-0.05428669
-0.042306554
-0.032902844
-0.025749207
-0.020945566
-0.01691485
-0.0116802035
-0.008696775
-0.006873584
-0.0053617237
-0.0046766996
-0.0045098662
0.473862
0.4243836
0.30560422
0.16792922
0.033251002
-0.09264113
-0.16148227
-0.17691815
-0.15402523
-0.117843725
-0.08528994
-0.062035266
-0.04570603
-0.034231957
-0.027091568
-0.021595584
-0.014748001
-0.010915284
-0.0085948855
-0.0066884817
-0.005827263
-0.0056165457
0.47199506
0.43802583
0.34782532
0.23028147
0.10264387
-0.027345235
-0.10357193
-0.12666751
-0.11310498
-0.08719176
-0.06411135
-0.047892913
-0.036302578
-0.027905595
-0.022466825
-0.018059004
-0.012420184
-0.009225056
-0.0072781593
-0.005667272
-0.0049380064
-0.0047596693
2.284338
2.2154632
2.0360146
1.8035675
1.5391964
1.2162479
0.9372924
0.70026207
0.49720958
0.34497872
0.23325111
0.15665537
0.10503729
0.07122577
0.052325215
0.039906103
0.02588533
0.018629242
0.014426148
0.011102396
0.009632111
0.009277821
2.6945343
2.5812962
2.2695603
1.8503873
1.386623
0.89425373
0.5555799
0.34587845
0.21601568
0.13951108
0.08905956
0.05509725
0.032691896
0.018448245
0.011160964
0.00741317
0.0040442455
0.0025714994
0.0018191219
0.0013046383
0.0010932684
0.0010451078
2.528914
2.3747444
1.9729128
1.4695874
0.96369576
0.5070571
0.2597637
0.15593718
0.112101145
0.08254749
0.053358436
0.029132728
0.01278335
0.0031069154
-0.0010827468
-0.0023076744
-0.002487757
-0.0021926402
-0.0018798411
-0.0015188694
-0.0013355017
-0.0012880564
1.8832203
1.8298051
1.6473944
1.3599899
1.0142733
0.6375029
0.38298205
0.23310375
0.14455433
0.09178791
0.054711234
0.028592952
0.011795883
0.0018215633
-0.0025064985
-0.0036524036
-0.003567441
-0.0030658692
-0.0026063682
-0.002106613
-0.0018565655
-0.0017932653
1.3911446
1.3459136
1.1837684
0.9098197
0.5568794
0.15670726
-0.09886346
-0.20220871
-0.19790967
-0.1492351
-0.1023365
-0.0718405
-0.053367622
-0.04168751
-0.0344015
-0.028120654
-0.019705784
-0.014802283
-0.011762261
-0.009204
-0.008036673
-0.007751465
0.43160295
0.34224004
0.1444537
-0.05685238
-0.21944313
-0.32490453
-0.34125066
-0.2930667
-0.21411626
-0.14443721
-0.09646508
-0.068061434
-0.050775446
-0.039492857
-0.03238605
-0.026365811
-0.018396908
-0.013787043
-0.010940855
-0.008554953
-0.007468313
-0.0072032213
0.58942497
0.51605916
0.3434145
0.14815328
-0.038524423
-0.2093443
-0.29859766
-0.30816394
-0.25737378
-0.18748152
-0.12764
-0.08787979
-0.06298796
-0.047203816
-0.037842438
-0.030493066
-0.021097494
-0.015743848
-0.012465668
-0.009738803
-0.008500636
-0.008198857
0.18712461
0.123698965
-0.027900957
-0.20111981
-0.3645288
-0.5012619
-0.5501642
-0.5105601
-0.40328708
-0.2838977
-0.18756926
-0.124915406
-0.0864986
-0.06261011
-0.048971597
-0.03897053
-0.026664298
-0.019773442
-0.0155944945
-0.012151849
-0.0105941
-0.010213017
0.2181406
0.1884307
0.09335629
-0.04886655
-0.21183197
-0.3685602
-0.43576133
-0.40964735
-0.3183507
-0.21912794
-0.14335717
-0.096510224
-0.06846024
-0.05090686
-0.04055897
-0.032561027
-0.02244118
-0.016704079
-0.013200844
-0.01029411
-0.008975118
-0.008654356
0.6123883
0.5756097
0.4902395
0.3953747
0.30401683
0.21100947
0.14261451
0.0933786
0.057797015
0.03537092
0.021346785
0.012844264
0.0077319704
0.0046275356
0.0030403219
0.002173303
0.0013289086
0.0009245157
0.00070192816
0.0005357146
0.0004647225
0.00044751167
1.8161333
1.6895183
1.4026334
1.0952523
0.8131406
0.5429442
0.35452878
0.22432029
0.13274835
0.0764724
0.042408388
0.022661943
0.0116508715
0.005570319
0.0028208068
0.0016210804
0.0007049062
0.00035815834
0.00020188391
0.000112861395
8.060038e-05
7.3969364e-05
2.6684444
2.4714386
2.030134
1.5638729
1.1422933
0.74614406
0.47604287
0.2943004
0.16963556
0.094920896
0.051035482
0.026417634
0.013138193
0.005983576
0.0028147392
0.00148514
0.000525037
0.00018666386
4.6122073e-05
-2.1663309e-05
-4.2960048e-05
-4.6908855e-05
3.035969
2.819204
2.326525
1.7978113
1.3138742
0.85597163
0.5436313
0.33467576
0.1928482
0.10856946
0.058970008
0.03081724
0.015406599
0.0070214425
0.003291762
0.0017270873
0.0006002865
0.00020486265
4.1493775e-05
-3.6337973e-05
-6.058812e-05
-6.484985e-05
3.1211836
2.890093
2.3709965
1.8212284
1.3229283
0.85370654
0.53519315
0.32531676
0.18589866
0.1039877
0.05557133
0.027955668
0.013038276
0.0051619196
0.0018233298
0.0005778356
-0.00015787916
-0.0003466159
-0.000389269
-0.00037121176
-0.0003528893
-0.00034713745
2.7934275
2.5836952
2.1140864
1.6185062
1.1713953
0.7539883
0.47305652
0.28805837
0.16413096
0.091016285
0.048170988
0.024058249
0.011153953
0.0043580113
0.0014808327
0.00041766022
-0.00019550459
-0.0003442824
-0.00037205816
-0.00034873784
-0.00032943487
-0.00032359362
2.7686994
2.5585654
2.0895157
1.5966723
1.1533374
0.73909867
0.4599284
0.27734086
0.15710306
0.087210886
0.046257414
0.022988643
0.010462824
0.0038924224
0.0011488606
0.00017413658
-0.00034344333
-0.0004458308
-0.00044800638
-0.00040561557
-0.00037801266
-0.00037026405
2.7841299
2.5666678
2.0824974
1.575948
1.1234032
0.7063675
0.43147236
0.25726804
0.14558892
0.08114583
0.042956863
0.021007197
0.0092010815
0.0030728935
0.00056584855
-0.00026242557
-0.0006215044
-0.00064480153
-0.00060236454
-0.00052526296
-0.0004826635
-0.00047135353
3.025808
2.7866802
2.2551537
1.7010005
1.208418
0.7574092
0.4617697
0.274863
0.15483548
0.08568389
0.04518112
0.022261664
0.010037145
0.003668112
0.0010151762
7.897857e-05
-0.00040549177
-0.00049168913
-0.00048486592
-0.00043565035
-0.00040464103
-0.0003950596
0.5533435
0.54702246
0.5271157
0.4952039
0.45070848
0.38393536
0.31599113
0.24948716
0.18592748
0.13416049
0.09375068
0.06478055
0.044457298
0.030739214
0.022872664
0.01756206
0.01147337
0.008290775
0.0064376174
0.0049627423
0.00430955
0.0041526556
0.11636734
0.13801473
0.17906925
0.20457475
0.20113635
0.16434583
0.12093757
0.08481776
0.057986222
0.039744582
0.026347013
0.016752794
0.010196742
0.005959686
0.0037601062
0.002590525
0.001497304
0.0010004386
0.0007376671
0.0005491495
0.00046922266
