cell_type,distance,inverse,size,dr,space[0],space[1]
PYR,0.0,False,5,1.1254437,0.0,0.0
PYR,6.0,False,5,1.1047683,0.0,0.0
PYR,8.485281,False,5,1.0842746,0.0,0.0
PYR,12.0,False,5,1.0439025,0.0,0.0
PYR,13.416408,False,5,1.0240487,0.0,0.0
PYR,16.970562,False,5,0.9660041,0.0,0.0
PYR,18.0,False,5,0.9472053,0.0,0.0
PYR,18.973665,False,5,0.9286655,0.0,0.0
PYR,21.633308,False,5,0.87477934,0.0,0.0
PYR,24.0,False,5,0.82359636,0.0,0.0
PYR,24.738634,False,5,0.80711377,0.0,0.0
PYR,25.455845,False,5,0.79089844,0.0,0.0
PYR,26.832815,False,5,0.75946236,0.0,0.0
PYR,30.0,False,5,0.6859684,0.0,0.0
PYR,30.594116,False,5,0.6721898,0.0,0.0
PYR,32.31099,False,5,0.63231343,0.0,0.0
PYR,33.941124,False,5,0.5948001,0.0,0.0
PYR,34.98571,False,5,0.57117975,0.0,0.0
PYR,36.0,False,5,0.54869807,0.0,0.0
PYR,36.496574,False,5,0.5377077,0.0,0.0
PYR,37.94733,False,5,0.5061126,0.0,0.0
PYR,38.418747,False,5,0.49585915,0.0,0.0
PYR,40.24922,False,5,0.45777255,0.0,0.0
PYR,42.0,False,5,0.42301428,0.0,0.0
PYR,42.426407,False,5,0.41453192,0.0,0.0
PYR,43.266617,False,5,0.3981926,0.0,0.0
PYR,43.68066,False,5,0.39069915,0.0,0.0
PYR,45.694637,False,5,0.35391247,0.0,0.0
PYR,46.8615,False,5,0.3333549,0.0,0.0
PYR,48.0,False,5,0.31507587,0.0,0.0
PYR,48.373547,False,5,0.30865487,0.0,0.0
PYR,49.47727,False,5,0.29128283,0.0,0.0
PYR,50.91169,False,5,0.26871818,0.0,0.0
PYR,51.264023,False,5,0.2641164,0.0,0.0
PYR,51.613953,False,5,0.25854146,0.0,0.0
PYR,53.66563,False,5,0.23040214,0.0,0.0
PYR,54.0,False,5,0.22689274,0.0,0.0
PYR,54.33231,False,5,0.22252464,0.0,0.0
PYR,55.31727,False,5,0.20935024,0.0,0.0
PYR,56.603886,False,5,0.19352403,0.0,0.0
PYR,56.920998,False,5,0.190602,0.0,0.0
PYR,59.093147,False,5,0.16665721,0.0,0.0
PYR,59.39697,False,5,0.16269614,0.0,0.0
PYR,60.0,False,5,0.15747203,0.0,0.0
PYR,60.299255,False,5,0.15584017,0.0,0.0
PYR,61.188232,False,5,0.14726168,0.0,0.0
PYR,61.77378,False,5,0.14056458,0.0,0.0
PYR,62.641838,False,5,0.13410582,0.0,0.0
PYR,63.780876,False,5,0.12298872,0.0,0.0
PYR,64.62198,False,5,0.117851496,0.0,0.0
PYR,64.899925,False,5,0.11468338,0.0,0.0
PYR,66.0,False,5,0.10973051,0.0,0.0
PYR,66.27216,False,5,0.10777536,0.0,0.0
PYR,67.08204,False,5,0.1011565,0.0,0.0
PYR,67.88225,False,5,0.0939268,0.0,0.0
PYR,68.41052,False,5,0.09220308,0.0,0.0
PYR,69.97142,False,5,0.08259882,0.0,0.0
PYR,70.2282,False,5,0.08282306,0.0,0.0
PYR,72.0,False,5,0.07672456,0.0,0.0
PYR,72.249565,False,5,0.07291514,0.0,0.0
PYR,72.498276,False,5,0.071137935,0.0,0.0
PYR,72.99315,False,5,0.071800075,0.0,0.0
PYR,73.239334,False,5,0.06636418,0.0,0.0
PYR,74.215904,False,5,0.06616815,0.0,0.0
PYR,75.17979,False,5,0.059439823,0.0,0.0
PYR,75.89466,False,5,0.059151568,0.0,0.0
PYR,76.36753,False,5,0.053591907,0.0,0.0
PYR,76.837494,False,5,0.052213594,0.0,0.0
PYR,78.0,False,5,0.05300207,0.0,0.0
PYR,78.23043,False,5,0.051919166,0.0,0.0
PYR,78.91768,False,5,0.0528752,0.0,0.0
PYR,80.04999,False,5,0.049054697,0.0,0.0
PYR,80.49844,False,5,0.043558434,0.0,0.0
PYR,80.72174,False,5,0.040471077,0.0,0.0
PYR,81.608826,False,5,0.041535925,0.0,0.0
PYR,83.35467,False,5,0.036102638,0.0,0.0
PYR,83.57033,False,5,0.03889916,0.0,0.0
PYR,84.0,False,5,0.045111388,0.0,0.0
PYR,84.21401,False,5,0.044477195,0.0,0.0
PYR,84.85281,False,5,0.03880022,0.0,0.0
PYR,85.276024,False,5,0.030636989,0.0,0.0
PYR,85.90693,False,5,0.036576964,0.0,0.0
PYR,86.53323,False,5,0.029388137,0.0,0.0
PYR,87.36132,False,5,0.036124527,0.0,0.0
PYR,88.588936,False,5,0.0280779,0.0,0.0
PYR,89.19641,False,5,0.028020505,0.0,0.0
PYR,90.0,False,5,0.02721333,-9.0,-9.0
PYR,90.199776,False,5,0.041055694,-45.0,-45.0
PYR,90.79648,False,5,0.039403453,-45.0,-45.0
PYR,91.389275,False,5,0.027764387,0.0,0.0
PYR,91.58602,False,5,0.02320835,0.0,0.0
PYR,91.78235,False,5,0.0368236,-45.0,-45.0
PYR,93.14505,False,5,0.0335474,-45.0,-45.0
PYR,93.3381,False,5,0.018871859,0.0,0.0
PYR,93.723,False,5,0.018844694,0.0,0.0
PYR,93.914856,False,5,0.023596622,0.0,0.0
PYR,94.86833,False,5,0.022576421,-15.0,-15.0
PYR,96.74709,False,5,0.01972662,0.0,0.0
PYR,96.93297,False,5,0.02596578,-45.0,-45.0
PYR,97.67292,False,5,0.015077524,0.0,0.0
PYR,98.40732,False,5,0.015364714,0.0,0.0
PYR,99.31767,False,5,0.022158608,-45.0,-45.0
PYR,99.8599,False,5,0.016289629,0.0,0.0
PYR,101.82338,False,5,0.012256026,0.0,0.0
PYR,102.0,False,5,0.018602625,-45.0,-45.0
PYR,102.176315,False,5,0.012491308,0.0,0.0
PYR,103.227905,False,5,0.013365969,0.0,0.0
PYR,104.95713,False,5,0.015427336,-45.0,-45.0
PYR,106.15083,False,5,0.010307677,0.0,0.0
PYR,106.826965,False,5,0.010990284,0.0,0.0
PYR,108.16654,False,5,0.012715146,-45.0,-45.0
PYR,110.308655,False,5,0.008783266,0.0,0.0
PYR,110.63454,False,5,0.009167597,0.0,0.0
PYR,111.60645,False,5,0.010499507,-45.0,-45.0
PYR,114.62984,False,5,0.007883318,0.0,0.0
PYR,115.25623,False,5,0.008792594,-45.0,-45.0
PYR,118.79394,False,5,0.0071228743,0.0,0.0
PYR,119.096596,False,5,0.007586792,-45.0,-45.0
PYR,123.10971,False,5,0.0068710893,-45.0,-45.0
PYR,127.27922,False,5,0.0066317916,-90.0,-90.0
PYR,0.0,False,15,0.9821269,0.0,0.0
PYR,6.0,False,15,0.9689586,0.0,0.0
PYR,8.485281,False,15,0.95477855,0.0,0.0
PYR,12.0,False,15,0.92349476,0.0,0.0
PYR,13.416408,False,15,0.9065038,0.0,0.0
PYR,16.970562,False,15,0.85138047,0.0,0.0
PYR,18.0,False,15,0.8319813,0.0,0.0
PYR,18.973665,False,15,0.81224173,0.0,0.0
PYR,21.633308,False,15,0.7519427,0.0,0.0
PYR,24.0,False,15,0.6917305,0.0,0.0
