cell_type,distance,inverse,size,dr,space[0],space[1]
PYR,0.0,False,5,0.25313914,0.0,0.0
PYR,6.0,False,5,0.24591395,0.0,0.0
PYR,8.485281,False,5,0.23882999,0.0,0.0
PYR,12.0,False,5,0.22511253,0.0,0.0
PYR,13.416408,False,5,0.21848667,0.0,0.0
PYR,16.970562,False,5,0.19957963,0.0,0.0
PYR,18.0,False,5,0.19360632,0.0,0.0
PYR,18.973665,False,5,0.18779394,0.0,0.0
PYR,21.633308,False,5,0.17132743,0.0,0.0
PYR,24.0,False,5,0.15627633,0.0,0.0
PYR,24.738634,False,5,0.1515601,0.0,0.0
PYR,25.455845,False,5,0.14698768,0.0,0.0
PYR,26.832815,False,5,0.13827285,0.0,0.0
PYR,30.0,False,5,0.11879766,0.0,0.0
PYR,30.594116,False,5,0.11527287,0.0,0.0
PYR,32.31099,False,5,0.10536825,0.0,0.0
PYR,33.941124,False,5,0.09640254,0.0,0.0
PYR,34.98571,False,5,0.09090375,0.0,0.0
PYR,36.0,False,5,0.08575648,0.0,0.0
PYR,36.496574,False,5,0.083307534,0.0,0.0
PYR,37.94733,False,5,0.076421194,0.0,0.0
PYR,38.418747,False,5,0.07427034,0.0,0.0
PYR,40.24922,False,5,0.06631772,0.0,0.0
PYR,42.0,False,5,0.059291452,0.0,0.0
PYR,42.426407,False,5,0.057665262,0.0,0.0
PYR,43.266617,False,5,0.05455129,0.0,0.0
PYR,43.68066,False,5,0.05305945,0.0,0.0
PYR,45.694637,False,5,0.046206817,0.0,0.0
PYR,46.8615,False,5,0.042526014,0.0,0.0
PYR,48.0,False,5,0.03912233,0.0,0.0
PYR,48.373547,False,5,0.03804791,0.0,0.0
PYR,49.47727,False,5,0.034980953,0.0,0.0
PYR,50.91169,False,5,0.03123954,0.0,0.0
PYR,51.264023,False,5,0.030359276,0.0,0.0
PYR,51.613953,False,5,0.029503167,0.0,0.0
PYR,53.66563,False,5,0.024784982,0.0,0.0
PYR,54.0,False,5,0.024063796,0.0,0.0
PYR,54.33231,False,5,0.023362026,0.0,0.0
PYR,55.31727,False,5,0.021360513,0.0,0.0
PYR,56.603886,False,5,0.0189185,0.0,0.0
PYR,56.920998,False,5,0.018346101,0.0,0.0
PYR,59.093147,False,5,0.014740616,0.0,0.0
PYR,59.39697,False,5,0.014279559,0.0,0.0
PYR,60.0,False,5,0.013393302,0.0,0.0
PYR,60.299255,False,5,0.012968533,0.0,0.0
PYR,61.188232,False,5,0.0117644295,0.0,0.0
PYR,61.77378,False,5,0.011017218,0.0,0.0
PYR,62.641838,False,5,0.009975664,0.0,0.0
PYR,63.780876,False,5,0.008724056,0.0,0.0
PYR,64.62198,False,5,0.007880025,0.0,0.0
PYR,64.899925,False,5,0.0076152086,0.0,0.0
PYR,66.0,False,5,0.006638795,0.0,0.0
PYR,66.27216,False,5,0.006412931,0.0,0.0
PYR,67.08204,False,5,0.005776722,0.0,0.0
PYR,67.88225,False,5,0.0052004755,0.0,0.0
PYR,68.41052,False,5,0.0048465654,0.0,0.0
PYR,69.97142,False,5,0.003916055,0.0,0.0
PYR,70.2282,False,5,0.0037794933,0.0,0.0
PYR,72.0,False,5,0.002942577,0.0,0.0
PYR,72.249565,False,5,0.0028361045,0.0,0.0
PYR,72.498276,False,5,0.0027334765,0.0,0.0
PYR,72.99315,False,5,0.0025454685,0.0,0.0
PYR,73.239334,False,5,0.0024512038,0.0,0.0
PYR,74.215904,False,5,0.0021218807,0.0,0.0
PYR,75.17979,False,5,0.0018311441,0.0,0.0
PYR,75.89466,False,5,0.0016424581,0.0,0.0
PYR,76.36753,False,5,0.0015248656,0.0,0.0
PYR,76.837494,False,5,0.0014166012,0.0,0.0
PYR,78.0,False,5,0.0011840612,0.0,0.0
PYR,78.23043,False,5,0.0011426061,0.0,0.0
PYR,78.91768,False,5,0.0010288805,0.0,0.0
PYR,80.04999,False,5,0.00085505843,0.0,0.0
PYR,80.49844,False,5,0.00078608096,0.0,0.0
PYR,80.72174,False,5,0.00075697154,0.0,0.0
PYR,81.608826,False,5,0.0006563701,0.0,0.0
PYR,83.35467,False,5,0.00048588216,0.0,0.0
PYR,83.57033,False,5,0.000472866,0.0,0.0
PYR,84.0,False,5,0.00048153102,0.0,0.0
PYR,84.21401,False,5,0.0004640594,0.0,0.0
PYR,84.85281,False,5,0.00040164092,0.0,0.0
PYR,85.276024,False,5,0.0003477633,0.0,0.0
PYR,85.90693,False,5,0.00032949448,0.0,0.0
PYR,86.53323,False,5,0.00027861446,0.0,0.0
PYR,87.36132,False,5,0.0002654642,0.0,0.0
PYR,88.588936,False,5,0.00019411743,0.0,0.0
PYR,89.19641,False,5,0.00018108636,0.0,0.0
PYR,90.0,False,5,0.00017801524,-9.0,-9.0
PYR,90.199776,False,5,0.0002860576,-45.0,-45.0
PYR,90.79648,False,5,0.00025573373,-45.0,-45.0
PYR,91.389275,False,5,0.00012633204,0.0,0.0
PYR,91.58602,False,5,0.000111192465,0.0,0.0
PYR,91.78235,False,5,0.00021201372,-45.0,-45.0
PYR,93.14505,False,5,0.00016324222,-45.0,-45.0
PYR,93.3381,False,5,7.891655e-05,0.0,0.0
PYR,93.723,False,5,7.325411e-05,0.0,0.0
PYR,93.914856,False,5,7.788837e-05,0.0,0.0
PYR,94.86833,False,5,7.8335404e-05,-15.0,-15.0
PYR,96.74709,False,5,4.453957e-05,0.0,0.0
PYR,96.93297,False,5,7.762015e-05,-45.0,-45.0
PYR,97.67292,False,5,3.3542514e-05,0.0,0.0
PYR,98.40732,False,5,2.912432e-05,0.0,0.0
PYR,99.31767,False,5,4.774332e-05,-45.0,-45.0
PYR,99.8599,False,5,2.3663044e-05,0.0,0.0
PYR,101.82338,False,5,1.4275312e-05,0.0,0.0
PYR,102.0,False,5,2.7239323e-05,-45.0,-45.0
PYR,102.176315,False,5,1.3299286e-05,0.0,0.0
PYR,103.227905,False,5,1.1585653e-05,0.0,0.0
PYR,104.95713,False,5,1.4305115e-05,-45.0,-45.0
PYR,106.15083,False,5,5.610287e-06,0.0,0.0
PYR,106.826965,False,5,5.207956e-06,0.0,0.0
PYR,108.16654,False,5,7.0035458e-06,-45.0,-45.0
PYR,110.308655,False,5,2.2351742e-06,0.0,0.0
PYR,110.63454,False,5,2.2277236e-06,0.0,0.0
PYR,111.60645,False,5,3.1143427e-06,-45.0,-45.0
PYR,114.62984,False,5,9.0152025e-07,0.0,0.0
PYR,115.25623,False,5,1.3113022e-06,-45.0,-45.0
PYR,118.79394,False,5,4.3213367e-07,0.0,0.0
PYR,119.096596,False,5,4.917383e-07,-45.0,-45.0
PYR,123.10971,False,5,2.2351742e-07,-45.0,-45.0
PYR,127.27922,False,5,5.9604645e-08,-90.0,-90.0
PYR,0.0,False,15,0.9377969,0.0,0.0
PYR,6.0,False,15,0.8907417,0.0,0.0
PYR,8.485281,False,15,0.84581786,0.0,0.0
PYR,12.0,False,15,0.76200616,0.0,0.0
PYR,13.416408,False,15,0.72295487,0.0,0.0
PYR,16.970562,False,15,0.61650336,0.0,0.0
PYR,18.0,False,15,0.5843968,0.0,0.0
PYR,18.973665,False,15,0.55386865,0.0,0.0
PYR,21.633308,False,15,0.47124293,0.0,0.0
PYR,24.0,False,15,0.40083855,0.0,0.0
PYR,24.738634,False,15,0.37981814,0.0,0.0
PYR,25.455845,False,15,0.35991168,0.0,0.0
PYR,26.832815,False,15,0.32331893,0.0,0.0
PYR,30.0,False,15,0.24803269,0.0,0.0
PYR,30.594116,False,15,0.23540482,0.0,0.0
PYR,32.31099,False,15,0.20156583,0.0,0.0
PYR,33.941124,False,15,0.17309685,0.0,0.0
PYR,34.98571,False,15,0.15670228,0.0,0.0
PYR,36.0,False,15,0.14209658,0.0,0.0
PYR,36.496574,False,15,0.13540159,0.0,0.0
PYR,37.94733,False,15,0.117466345,0.0,0.0
PYR,38.418747,False,15,0.112130895,0.0,0.0
PYR,40.24922,False,15,0.093606666,0.0,0.0
PYR,42.0,False,15,0.078786835,0.0,0.0
PYR,42.426407,False,15,0.07556496,0.0,0.0
PYR,43.266617,False,15,0.069615714,0.0,0.0
PYR,43.68066,False,15,0.066872425,0.0,0.0
PYR,45.694637,False,15,0.055099726,0.0,0.0
PYR,46.8615,False,15,0.049338676,0.0,0.0
PYR,48.0,False,15,0.044347137,0.0,0.0
PYR,48.373547,False,15,0.04283552,0.0,0.0
PYR,49.47727,False,15,0.038684443,0.0,0.0
PYR,50.91169,False,15,0.03392598,0.0,0.0
PYR,51.264023,False,15,0.032852754,0.0,0.0
PYR,51.613953,False,15,0.031823874,0.0,0.0
PYR,53.66563,False,15,0.026411727,0.0,0.0
PYR,54.0,False,15,0.025619417,0.0,0.0
PYR,54.33231,False,15,0.024855278,0.0,0.0
PYR,55.31727,False,15,0.022714972,0.0,0.0
PYR,56.603886,False,15,0.020173334,0.0,0.0
PYR,56.920998,False,15,0.01958698,0.0,0.0
PYR,59.093147,False,15,0.015948758,0.0,0.0
PYR,59.39697,False,15,0.015488505,0.0,0.0
PYR,60.0,False,15,0.014606412,0.0,0.0
PYR,60.299255,False,15,0.014183871,0.0,0.0
PYR,61.188232,False,15,0.01298815,0.0,0.0
PYR,61.77378,False,15,0.012246065,0.0,0.0
PYR,62.641838,False,15,0.011206716,0.0,0.0
PYR,63.780876,False,15,0.0099501535,0.0,0.0
PYR,64.62198,False,15,0.009097032,0.0,0.0
PYR,64.899925,False,15,0.008828513,0.0,0.0
PYR,66.0,False,15,0.007823527,0.0,0.0
PYR,66.27216,False,15,0.0075905994,0.0,0.0
PYR,67.08204,False,15,0.0069272034,0.0,0.0
PYR,67.88225,False,15,0.006316781,0.0,0.0
PYR,68.41052,False,15,0.005940113,0.0,0.0
PYR,69.97142,False,15,0.0049281046,0.0,0.0
PYR,70.2282,False,15,0.004776664,0.0,0.0
PYR,72.0,False,15,0.0038331598,0.0,0.0
PYR,72.249565,False,15,0.0037094466,0.0,0.0
PYR,72.498276,False,15,0.0035912767,0.0,0.0
PYR,72.99315,False,15,0.003373161,0.0,0.0
PYR,73.239334,False,15,0.003261067,0.0,0.0
PYR,74.215904,False,15,0.002870366,0.0,0.0
PYR,75.17979,False,15,0.0025176108,0.0,0.0
PYR,75.89466,False,15,0.002285108,0.0,0.0
PYR,76.36753,False,15,0.0021346211,0.0,0.0
PYR,76.837494,False,15,0.001999721,0.0,0.0
PYR,78.0,False,15,0.0017040819,0.0,0.0
PYR,78.23043,False,15,0.0016505681,0.0,0.0
