cell_type,distance,inverse,size,dr,space[0],space[1]
PYR,0.0,False,5,0.20963466,0.0,0.0
PYR,6.0,False,5,0.205397,0.0,0.0
PYR,8.485281,False,5,0.2011817,0.0,0.0
PYR,12.0,False,5,0.19283637,0.0,0.0
PYR,13.416408,False,5,0.18871337,0.0,0.0
PYR,16.970562,False,5,0.17659496,0.0,0.0
PYR,18.0,False,5,0.17264926,0.0,0.0
PYR,18.973665,False,5,0.168755,0.0,0.0
PYR,21.633308,False,5,0.15739495,0.0,0.0
PYR,24.0,False,5,0.14654803,0.0,0.0
PYR,24.738634,False,5,0.14305139,0.0,0.0
PYR,25.455845,False,5,0.13961405,0.0,0.0
PYR,26.832815,False,5,0.13292171,0.0,0.0
PYR,30.0,False,5,0.1172603,0.0,0.0
PYR,30.594116,False,5,0.11431248,0.0,0.0
PYR,32.31099,False,5,0.10583118,0.0,0.0
PYR,33.941124,False,5,0.09788686,0.0,0.0
PYR,34.98571,False,5,0.09288271,0.0,0.0
PYR,36.0,False,5,0.08810611,0.0,0.0
PYR,36.496574,False,5,0.08580152,0.0,0.0
PYR,37.94733,False,5,0.07920867,0.0,0.0
PYR,38.418747,False,5,0.07711483,0.0,0.0
PYR,40.24922,False,5,0.06923362,0.0,0.0
PYR,42.0,False,5,0.06209123,0.0,0.0
PYR,42.426407,False,5,0.060414698,0.0,0.0
PYR,43.266617,False,5,0.05718095,0.0,0.0
PYR,43.68066,False,5,0.0556231,0.0,0.0
PYR,45.694637,False,5,0.048382983,0.0,0.0
PYR,46.8615,False,5,0.044447467,0.0,0.0
PYR,48.0,False,5,0.040791467,0.0,0.0
PYR,48.373547,False,5,0.039632484,0.0,0.0
PYR,49.47727,False,5,0.036321215,0.0,0.0
PYR,50.91169,False,5,0.032274336,0.0,0.0
PYR,51.264023,False,5,0.031324863,0.0,0.0
PYR,51.613953,False,5,0.030398786,0.0,0.0
PYR,53.66563,False,5,0.025320083,0.0,0.0
PYR,54.0,False,5,0.024547964,0.0,0.0
PYR,54.33231,False,5,0.023797318,0.0,0.0
PYR,55.31727,False,5,0.021661952,0.0,0.0
PYR,56.603886,False,5,0.019075863,0.0,0.0
PYR,56.920998,False,5,0.01847379,0.0,0.0
PYR,59.093147,False,5,0.0147133395,0.0,0.0
PYR,59.39697,False,5,0.014235824,0.0,0.0
PYR,60.0,False,5,0.013325294,0.0,0.0
PYR,60.299255,False,5,0.012891419,0.0,0.0
PYR,61.188232,False,5,0.011664368,0.0,0.0
PYR,61.77378,False,5,0.010906443,0.0,0.0
PYR,62.641838,False,5,0.009859212,0.0,0.0
PYR,63.780876,False,5,0.008608438,0.0,0.0
PYR,64.62198,False,5,0.0077735484,0.0,0.0
PYR,64.899925,False,5,0.007511504,0.0,0.0
PYR,66.0,False,5,0.0065550357,0.0,0.0
PYR,66.27216,False,5,0.006334439,0.0,0.0
PYR,67.08204,False,5,0.00571334,0.0,0.0
PYR,67.88225,False,5,0.0051516593,0.0,0.0
PYR,68.41052,False,5,0.0048113056,0.0,0.0
PYR,69.97142,False,5,0.0039125457,0.0,0.0
PYR,70.2282,False,5,0.0037825704,0.0,0.0
PYR,72.0,False,5,0.0029792786,0.0,0.0
PYR,72.249565,False,5,0.0028737597,0.0,0.0
PYR,72.498276,False,5,0.0027748123,0.0,0.0
PYR,72.99315,False,5,0.0025956854,0.0,0.0
PYR,73.239334,False,5,0.0025000498,0.0,0.0
PYR,74.215904,False,5,0.0021853223,0.0,0.0
PYR,75.17979,False,5,0.0018997416,0.0,0.0
PYR,75.89466,False,5,0.0017178357,0.0,0.0
PYR,76.36753,False,5,0.0015974492,0.0,0.0
PYR,76.837494,False,5,0.001491338,0.0,0.0
PYR,78.0,False,5,0.0012661616,0.0,0.0
PYR,78.23043,False,5,0.0012241863,0.0,0.0
PYR,78.91768,False,5,0.0011138469,0.0,0.0
PYR,80.04999,False,5,0.0009375885,0.0,0.0
PYR,80.49844,False,5,0.0008627102,0.0,0.0
PYR,80.72174,False,5,0.0008291304,0.0,0.0
PYR,81.608826,False,5,0.00072995946,0.0,0.0
PYR,83.35467,False,5,0.0005503446,0.0,0.0
PYR,83.57033,False,5,0.00054083765,0.0,0.0
PYR,84.0,False,5,0.00055769086,0.0,0.0
PYR,84.21401,False,5,0.0005388558,0.0,0.0
PYR,84.85281,False,5,0.00046745935,0.0,0.0
PYR,85.276024,False,5,0.00040160865,0.0,0.0
PYR,85.90693,False,5,0.00038954243,0.0,0.0
PYR,86.53323,False,5,0.00032821298,0.0,0.0
PYR,87.36132,False,5,0.00032233447,0.0,0.0
PYR,88.588936,False,5,0.00023750216,0.0,0.0
PYR,89.19641,False,5,0.00022318587,0.0,0.0
PYR,90.0,False,5,0.00021902919,-9.0,-9.0
PYR,90.199776,False,5,0.00035071373,-45.0,-45.0
PYR,90.79648,False,5,0.0003170073,-45.0,-45.0
PYR,91.389275,False,5,0.00016442686,0.0,0.0
PYR,91.58602,False,5,0.00014314055,0.0,0.0
PYR,91.78235,False,5,0.00026714802,-45.0,-45.0
PYR,93.14505,False,5,0.00021094084,-45.0,-45.0
PYR,93.3381,False,5,0.00010333955,0.0,0.0
PYR,93.723,False,5,9.699911e-05,0.0,0.0
PYR,93.914856,False,5,0.00010757893,0.0,0.0
PYR,94.86833,False,5,0.000106891,-15.0,-15.0
PYR,96.74709,False,5,6.758422e-05,0.0,0.0
PYR,96.93297,False,5,0.00010971725,-45.0,-45.0
PYR,97.67292,False,5,4.9591064e-05,0.0,0.0
PYR,98.40732,False,5,4.5478344e-05,0.0,0.0
PYR,99.31767,False,5,7.31796e-05,-45.0,-45.0
PYR,99.8599,False,5,4.0322542e-05,0.0,0.0
PYR,101.82338,False,5,2.5451183e-05,0.0,0.0
PYR,102.0,False,5,4.734099e-05,-45.0,-45.0
PYR,102.176315,False,5,2.4802983e-05,0.0,0.0
PYR,103.227905,False,5,2.4572015e-05,0.0,0.0
PYR,104.95713,False,5,2.9698014e-05,-45.0,-45.0
PYR,106.15083,False,5,1.4267862e-05,0.0,0.0
PYR,106.826965,False,5,1.4491379e-05,0.0,0.0
PYR,108.16654,False,5,1.8656254e-05,-45.0,-45.0
PYR,110.308655,False,5,9.134412e-06,0.0,0.0
PYR,110.63454,False,5,9.529293e-06,0.0,0.0
PYR,111.60645,False,5,1.244247e-05,-45.0,-45.0
PYR,114.62984,False,5,6.3702464e-06,0.0,0.0
PYR,115.25623,False,5,8.34465e-06,-45.0,-45.0
PYR,118.79394,False,5,4.902482e-06,0.0,0.0
PYR,119.096596,False,5,5.558133e-06,-45.0,-45.0
PYR,123.10971,False,5,4.529953e-06,-45.0,-45.0
PYR,127.27922,False,5,3.9339066e-06,-90.0,-90.0
PYR,0.0,False,15,0.45857698,0.0,0.0
PYR,6.0,False,15,0.456529,0.0,0.0
PYR,8.485281,False,15,0.4539813,0.0,0.0
PYR,12.0,False,15,0.44717327,0.0,0.0
PYR,13.416408,False,15,0.44287863,0.0,0.0
PYR,16.970562,False,15,0.4267769,0.0,0.0
PYR,18.0,False,15,0.4204753,0.0,0.0
PYR,18.973665,False,15,0.4137913,0.0,0.0
PYR,21.633308,False,15,0.39192188,0.0,0.0
PYR,24.0,False,15,0.3682738,0.0,0.0
PYR,24.738634,False,15,0.36019546,0.0,0.0
PYR,25.455845,False,15,0.35205907,0.0,0.0
PYR,26.832815,False,15,0.33577168,0.0,0.0
PYR,30.0,False,15,0.29591897,0.0,0.0
PYR,30.594116,False,15,0.2882493,0.0,0.0
PYR,32.31099,False,15,0.26597327,0.0,0.0
PYR,33.941124,False,15,0.24497323,0.0,0.0
PYR,34.98571,False,15,0.23174955,0.0,0.0
PYR,36.0,False,15,0.21914847,0.0,0.0
PYR,36.496574,False,15,0.21308511,0.0,0.0
PYR,37.94733,False,15,0.19578752,0.0,0.0
PYR,38.418747,False,15,0.19031298,0.0,0.0
PYR,40.24922,False,15,0.16985989,0.0,0.0
PYR,42.0,False,15,0.15152824,0.0,0.0
PYR,42.426407,False,15,0.14725699,0.0,0.0
PYR,43.266617,False,15,0.13904962,0.0,0.0
PYR,43.68066,False,15,0.13511524,0.0,0.0
PYR,45.694637,False,15,0.11697493,0.0,0.0
PYR,46.8615,False,15,0.10722538,0.0,0.0
PYR,48.0,False,15,0.09823792,0.0,0.0
PYR,48.373547,False,15,0.09540117,0.0,0.0
PYR,49.47727,False,15,0.08733847,0.0,0.0
PYR,50.91169,False,15,0.07755324,0.0,0.0
PYR,51.264023,False,15,0.07527185,0.0,0.0
PYR,51.613953,False,15,0.073046386,0.0,0.0
PYR,53.66563,False,15,0.060914636,0.0,0.0
PYR,54.0,False,15,0.059083298,0.0,0.0
PYR,54.33231,False,15,0.05729837,0.0,0.0
PYR,55.31727,False,15,0.052231096,0.0,0.0
PYR,56.603886,False,15,0.04611007,0.0,0.0
PYR,56.920998,False,15,0.04468941,0.0,0.0
PYR,59.093147,False,15,0.03579416,0.0,0.0
PYR,59.39697,False,15,0.03466156,0.0,0.0
PYR,60.0,False,15,0.032507222,0.0,0.0
PYR,60.299255,False,15,0.031480946,0.0,0.0
PYR,61.188232,False,15,0.028566003,0.0,0.0
PYR,61.77378,False,15,0.026760072,0.0,0.0
PYR,62.641838,False,15,0.02426365,0.0,0.0
PYR,63.780876,False,15,0.02126319,0.0,0.0
PYR,64.62198,False,15,0.019260377,0.0,0.0
PYR,64.899925,False,15,0.018626392,0.0,0.0
PYR,66.0,False,15,0.016321227,0.0,0.0
PYR,66.27216,False,15,0.01578553,0.0,0.0
PYR,67.08204,False,15,0.014272854,0.0,0.0
PYR,67.88225,False,15,0.012895241,0.0,0.0
PYR,68.41052,False,15,0.012065589,0.0,0.0
PYR,69.97142,False,15,0.009854384,0.0,0.0
PYR,70.2282,False,15,0.009537771,0.0,0.0
PYR,72.0,False,15,0.0075603276,0.0,0.0
PYR,72.249565,False,15,0.007289108,0.0,0.0
PYR,72.498276,False,15,0.007038921,0.0,0.0
PYR,72.99315,False,15,0.0066072196,0.0,0.0
PYR,73.239334,False,15,0.0063522533,0.0,0.0
PYR,74.215904,False,15,0.0055832043,0.0,0.0
PYR,75.17979,False,15,0.004857354,0.0,0.0
PYR,75.89466,False,15,0.00441318,0.0,0.0
PYR,76.36753,False,15,0.0040973276,0.0,0.0
PYR,76.837494,False,15,0.0038330704,0.0,0.0
PYR,78.0,False,15,0.003290226,0.0,0.0
PYR,78.23043,False,15,0.0031851083,0.0,0.0
PYR,78.91768,False,15,0.0029239655,0.0,0.0
PYR,80.04999,False,15,0.0024816096,0.0,0.0
PYR,80.49844,False,15,0.0022715405,0.0,0.0
PYR,80.72174,False,15,0.0021788925,0.0,0.0
PYR,81.608826,False,15,0.0019461289,0.0,0.0
PYR,83.35467,False,15,0.0014899895,0.0,0.0
PYR,83.57033,False,15,0.0014820024,0.0,0.0
PYR,84.0,False,15,0.001558736,0.0,0.0
PYR,84.21401,False,15,0.001511015,0.0,0.0
PYR,84.85281,False,15,0.0013113618,0.0,0.0
PYR,85.276024,False,15,0.0011101738,0.0,0.0
PYR,85.90693,False,15,0.0011158362,0.0,0.0
PYR,86.53323,False,15,0.0009292662,0.0,0.0
PYR,87.36132,False,15,0.0009568706,0.0,0.0
PYR,88.588936,False,15,0.00070907176,0.0,0.0
PYR,89.19641,False,15,0.00067800283,0.0,0.0
PYR,90.0,False,15,0.0006628156,-9.0,-9.0
PYR,90.199776,False,15,0.001051873,-45.0,-45.0
PYR,90.79648,False,15,0.0009634048,-45.0,-45.0
PYR,91.389275,False,15,0.0005389899,0.0,0.0
PYR,91.58602,False,15,0.00046044588,0.0,0.0
PYR,91.78235,False,15,0.0008338243,-45.0,-45.0
PYR,93.14505,False,15,0.00068441033,-45.0,-45.0
PYR,93.3381,False,15,0.00034239888,0.0,0.0
PYR,93.723,False,15,0.0003274083,0.0,0.0
PYR,93.914856,False,15,0.00038029253,0.0,0.0
PYR,94.86833,False,15,0.00037269792,-15.0,-15.0
PYR,96.74709,False,15,0.00026092678,0.0,0.0
PYR,96.93297,False,15,0.0004017949,-45.0,-45.0
PYR,97.67292,False,15,0.00019229949,0.0,0.0
PYR,98.40732,False,15,0.00018261373,0.0,0.0
PYR,99.31767,False,15,0.00029167533,-45.0,-45.0
PYR,99.8599,False,15,0.00017590821,0.0,0.0
PYR,101.82338,False,15,0.00011605024,0.0,0.0
PYR,102.0,False,15,0.0002066195,-45.0,-45.0
PYR,102.176315,False,15,0.00011526048,0.0,0.0
PYR,103.227905,False,15,0.00011792034,0.0,0.0
PYR,104.95713,False,15,0.00014403462,-45.0,-45.0
PYR,106.15083,False,15,7.4617565e-05,0.0,0.0
PYR,106.826965,False,15,7.929653e-05,0.0,0.0
PYR,108.16654,False,15,9.959936e-05,-45.0,-45.0
PYR,110.308655,False,15,5.108118e-05,0.0,0.0
PYR,110.63454,False,15,5.4344535e-05,0.0,0.0
PYR,111.60645,False,15,6.879866e-05,-45.0,-45.0
PYR,114.62984,False,15,3.8906932e-05,0.0,0.0
PYR,115.25623,False,15,4.8279762e-05,-45.0,-45.0
PYR,118.79394,False,15,3.0606985e-05,0.0,0.0
PYR,119.096596,False,15,3.5092235e-05,-45.0,-45.0
PYR,123.10971,False,15,2.7909875e-05,-45.0,-45.0
PYR,127.27922,False,15,2.5570393e-05,-90.0,-90.0
PYR,0.0,False,25,0.62076944,0.0,0.0
PYR,6.0,False,25,0.62105876,0.0,0.0
PYR,8.485281,False,25,0.62009573,0.0,0.0
PYR,12.0,False,25,0.61414325,0.0,0.0
PYR,13.416408,False,25,0.6091614,0.0,0.0
PYR,16.970562,False,25,0.5872563,0.0,0.0
PYR,18.0,False,25,0.57800114,0.0,0.0
PYR,18.973665,False,25,0.5679791,0.0,0.0
PYR,21.633308,False,25,0.53442794,0.0,0.0
PYR,24.0,False,25,0.49779102,0.0,0.0
PYR,24.738634,False,25,0.48531997,0.0,0.0
PYR,25.455845,False,25,0.47280672,0.0,0.0
PYR,26.832815,False,25,0.44795883,0.0,0.0
PYR,30.0,False,25,0.38860416,0.0,0.0
PYR,30.594116,False,25,0.37745795,0.0,0.0
PYR,32.31099,False,25,0.34561488,0.0,0.0
PYR,33.941124,False,25,0.31633145,0.0,0.0
PYR,34.98571,False,25,0.2982651,0.0,0.0
PYR,36.0,False,25,0.28129992,0.0,0.0
PYR,36.496574,False,25,0.27322042,0.0,0.0
PYR,37.94733,False,25,0.25044596,0.0,0.0
PYR,38.418747,False,25,0.24331269,0.0,0.0
PYR,40.24922,False,25,0.21695909,0.0,0.0
PYR,42.0,False,25,0.19362143,0.0,0.0
PYR,42.426407,False,25,0.18820691,0.0,0.0
PYR,43.266617,False,25,0.17781872,0.0,0.0
PYR,43.68066,False,25,0.17284037,0.0,0.0
PYR,45.694637,False,25,0.14987665,0.0,0.0
PYR,46.8615,False,25,0.13749242,0.0,0.0
PYR,48.0,False,25,0.1260218,0.0,0.0
PYR,48.373547,False,25,0.122387305,0.0,0.0
PYR,49.47727,False,25,0.11202813,0.0,0.0
PYR,50.91169,False,25,0.09939326,0.0,0.0
PYR,51.264023,False,25,0.09643007,0.0,0.0
PYR,51.613953,False,25,0.09354219,0.0,0.0
PYR,53.66563,False,25,0.07772948,0.0,0.0
PYR,54.0,False,25,0.07533646,0.0,0.0
PYR,54.33231,False,25,0.07300077,0.0,0.0
PYR,55.31727,False,25,0.06637127,0.0,0.0
PYR,56.603886,False,25,0.05836094,0.0,0.0
PYR,56.920998,False,25,0.056502663,0.0,0.0
PYR,59.093147,False,25,0.04490015,0.0,0.0
PYR,59.39697,False,25,0.043429658,0.0,0.0
PYR,60.0,False,25,0.040633872,0.0,0.0
PYR,60.299255,False,25,0.03930346,0.0,0.0
PYR,61.188232,False,25,0.03553976,0.0,0.0
PYR,61.77378,False,25,0.033217758,0.0,0.0
PYR,62.641838,False,25,0.030018538,0.0,0.0
PYR,63.780876,False,25,0.026196703,0.0,0.0
PYR,64.62198,False,25,0.023659877,0.0,0.0
PYR,64.899925,False,25,0.022860035,0.0,0.0
PYR,66.0,False,25,0.019961864,0.0,0.0
PYR,66.27216,False,25,0.019291632,0.0,0.0
PYR,67.08204,False,25,0.017405912,0.0,0.0
PYR,67.88225,False,25,0.015696779,0.0,0.0
PYR,68.41052,False,25,0.014671344,0.0,0.0
PYR,69.97142,False,25,0.011953227,0.0,0.0
PYR,70.2282,False,25,0.011566505,0.0,0.0
PYR,72.0,False,25,0.009158924,0.0,0.0
PYR,72.249565,False,25,0.008828979,0.0,0.0
PYR,72.498276,False,25,0.008525655,0.0,0.0
PYR,72.99315,False,25,0.0080042705,0.0,0.0
PYR,73.239334,False,25,0.0076945648,0.0,0.0
PYR,74.215904,False,25,0.0067685544,0.0,0.0
PYR,75.17979,False,25,0.0058928877,0.0,0.0
PYR,75.89466,False,25,0.00536073,0.0,0.0
PYR,76.36753,False,25,0.004978612,0.0,0.0
PYR,76.837494,False,25,0.0046612322,0.0,0.0
PYR,78.0,False,25,0.004013086,0.0,0.0
PYR,78.23043,False,25,0.003886629,0.0,0.0
PYR,78.91768,False,25,0.0035757944,0.0,0.0
PYR,80.04999,False,25,0.0030436665,0.0,0.0
PYR,80.49844,False,25,0.002786763,0.0,0.0
PYR,80.72174,False,25,0.0026736185,0.0,0.0
PYR,81.608826,False,25,0.0023958087,0.0,0.0
PYR,83.35467,False,25,0.0018433109,0.0,0.0
PYR,83.57033,False,25,0.0018362999,0.0,0.0
PYR,84.0,False,25,0.0019392967,0.0,0.0
PYR,84.21401,False,25,0.0018810481,0.0,0.0
PYR,84.85281,False,25,0.0016337832,0.0,0.0
PYR,85.276024,False,25,0.0013810471,0.0,0.0
PYR,85.90693,False,25,0.0013947338,0.0,0.0
PYR,86.53323,False,25,0.0011611134,0.0,0.0
PYR,87.36132,False,25,0.0012028292,0.0,0.0
PYR,88.588936,False,25,0.000892289,0.0,0.0
PYR,89.19641,False,25,0.0008552633,0.0,0.0
PYR,90.0,False,25,0.0008364022,-9.0,-9.0
PYR,90.199776,False,25,0.0013272762,-45.0,-45.0
PYR,90.79648,False,25,0.0012178719,-45.0,-45.0
PYR,91.389275,False,25,0.00068484247,0.0,0.0
PYR,91.58602,False,25,0.0005841926,0.0,0.0
PYR,91.78235,False,25,0.0010569841,-45.0,-45.0
PYR,93.14505,False,25,0.00087079406,-45.0,-45.0
PYR,93.3381,False,25,0.00043582916,0.0,0.0
PYR,93.723,False,25,0.00041730702,0.0,0.0
PYR,93.914856,False,25,0.00048579276,0.0,0.0
PYR,94.86833,False,25,0.0004760921,-15.0,-15.0
PYR,96.74709,False,25,0.00033470243,0.0,0.0
PYR,96.93297,False,25,0.00051513314,-45.0,-45.0
PYR,97.67292,False,25,0.00024653226,0.0,0.0
PYR,98.40732,False,25,0.00023441762,0.0,0.0
PYR,99.31767,False,25,0.00037497282,-45.0,-45.0
PYR,99.8599,False,25,0.00022614002,0.0,0.0
PYR,101.82338,False,25,0.00014914572,0.0,0.0
PYR,102.0,False,25,0.00026598573,-45.0,-45.0
PYR,102.176315,False,25,0.00014796108,0.0,0.0
PYR,103.227905,False,25,0.00015154481,0.0,0.0
PYR,104.95713,False,25,0.00018531084,-45.0,-45.0
PYR,106.15083,False,25,9.5680356e-05,0.0,0.0
PYR,106.826965,False,25,0.00010166317,0.0,0.0
PYR,108.16654,False,25,0.00012786686,-45.0,-45.0
PYR,110.308655,False,25,6.520748e-05,0.0,0.0
PYR,110.63454,False,25,6.944686e-05,0.0,0.0
PYR,111.60645,False,25,8.805096e-05,-45.0,-45.0
PYR,114.62984,False,25,4.9486756e-05,0.0,0.0
PYR,115.25623,False,25,6.148219e-05,-45.0,-45.0
PYR,118.79394,False,25,3.8683414e-05,0.0,0.0
PYR,119.096596,False,25,4.452467e-05,-45.0,-45.0
PYR,123.10971,False,25,3.5241246e-05,-45.0,-45.0
PYR,127.27922,False,25,3.2246113e-05,-90.0,-90.0
PYR,0.0,False,35,0.6206426,0.0,0.0
PYR,6.0,False,35,0.6176533,0.0,0.0
PYR,8.485281,False,35,0.61393917,0.0,0.0
PYR,12.0,False,35,0.60418856,0.0,0.0
PYR,13.416408,False,35,0.598147,0.0,0.0
PYR,16.970562,False,35,0.5758814,0.0,0.0
PYR,18.0,False,35,0.5672744,0.0,0.0
PYR,18.973665,False,35,0.55818695,0.0,0.0
PYR,21.633308,False,35,0.52867997,0.0,0.0
PYR,24.0,False,35,0.49702623,0.0,0.0
PYR,24.738634,False,35,0.4862579,0.0,0.0
PYR,25.455845,False,35,0.4754283,0.0,0.0
PYR,26.832815,False,35,0.45379707,0.0,0.0
PYR,30.0,False,35,0.40104082,0.0,0.0
PYR,30.594116,False,35,0.390902,0.0,0.0
PYR,32.31099,False,35,0.3614715,0.0,0.0
PYR,33.941124,False,35,0.333715,0.0,0.0
PYR,34.98571,False,35,0.3162131,0.0,0.0
